entry,patch,KillCredit1,KillCredit2,modelid_1,modelid_2,modelid_3,modelid_4,name,subname,gossip_menu_id,minlevel,maxlevel,minhealth,maxhealth,minmana,maxmana,armor,faction_A,faction_H,npcflag,speed_walk,speed_run,scale,rank,mindmg,maxdmg,dmgschool,attackpower,dmg_multiplier,baseattacktime,rangeattacktime,unit_class,unit_flags,dynamicflags,family,trainer_type,trainer_spell,trainer_class,trainer_race,minrangedmg,maxrangedmg,rangedattackpower,type,type_flags,lootid,pickpocketloot,skinloot,resistance1,resistance2,resistance3,resistance4,resistance5,resistance6,spell1,spell2,spell3,spell4,PetSpellDataId,mingold,maxgold,AIName,MovementType,InhabitType,Civilian,RacialLeader,RegenHealth,equipment_id,trainer_id,vendor_id,MechanicImmuneMask,SchoolImmuneMask,flags_extra,ScriptName
2000,0,0,0,1989,0,0,0,Webwood Silkspinner,,0,8,9,167,175,0,0,361,22,22,0,0.82,1.14286,0.0,0,11.0,15.0,0,60,1.0,2000,2000,1,0,0,3,0,0,0,0,13.4464,18.4888,100,1,1,2000,0,0,0,0,0,0,0,0,745,744,0,0,5883,0,0,EventAI,1,1,0,0,1,0,0,0,0,0,0,
2001,0,0,0,6808,0,0,0,Giant Webwood Spider,,0,10,11,198,222,260,260,20,22,22,0,1.12,1.14286,0.0,0,7.0,10.0,0,64,1.0,2000,2000,1,0,0,3,0,0,0,0,16.632,22.869,100,1,1,2001,0,0,0,0,0,0,0,0,745,744,6751,0,5887,0,0,,1,1,0,0,1,0,0,0,0,0,0,generic_spell_ai
2002,0,0,0,3023,0,0,0,Rascal Sprite,,0,5,6,98,116,115,126,150,90,90,0,0.96,1.14286,0.0,0,6.0,8.0,0,54,1.0,2000,2000,2,0,0,0,0,0,0,0,13.4464,18.4888,100,3,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,EventAI,1,3,0,0,1,694,0,0,0,0,0,
2003,0,0,0,6809,0,0,0,Shadow Sprite,,0,5,6,97,114,115,126,128,90,90,0,0.96,1.14286,0.0,0,6.0,8.0,0,54,1.0,2000,2000,2,0,0,0,0,0,0,0,13.4464,18.4888,100,3,0,2003,0,0,0,0,0,0,0,0,9613,0,0,0,0,4,10,EventAI,1,3,0,0,1,838,0,0,0,0,0,
2004,0,0,0,568,0,0,0,Dark Sprite,,0,6,7,120,136,0,0,239,90,90,0,1.1,1.14286,0.0,0,7.0,10.0,0,56,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,3,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,EventAI,1,3,0,0,1,397,0,0,0,0,0,
2005,0,0,0,6811,0,0,0,Vicious Grell,,0,7,7,137,137,0,0,239,90,90,0,1.1,1.14286,0.0,0,10.0,12.0,0,56,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,3,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,EventAI,1,3,0,0,1,575,0,0,0,0,0,
2006,0,0,0,6798,0,0,0,Gnarlpine Ursa,,0,5,6,75,119,0,0,174,82,82,0,0.86,1.14286,0.0,0,7.0,10.0,0,54,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2006,2006,0,0,0,0,0,0,0,0,0,0,0,0,4,11,EventAI,1,3,0,0,1,0,0,0,0,0,0,
2007,0,0,0,6799,0,0,0,Gnarlpine Gardener,,0,5,6,101,119,0,0,174,82,82,0,0.86,1.14286,0.0,0,7.0,10.0,0,54,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2007,2007,0,0,0,0,0,0,0,0,0,0,0,0,4,10,EventAI,1,3,0,0,1,766,0,0,0,0,0,
2008,0,0,0,6800,0,0,0,Gnarlpine Warrior,,0,6,7,120,136,0,0,239,82,82,0,0.96,1.14286,0.0,0,7.0,10.0,0,56,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,5,12,EventAI,1,3,0,0,1,446,0,0,0,0,0,
2009,0,0,0,897,0,0,0,Gnarlpine Shaman,,0,7,8,134,159,138,165,268,82,82,0,0.96,1.14286,0.0,0,9.0,13.0,0,58,1.0,2000,2000,2,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2009,2009,0,0,0,0,0,0,0,0,0,0,0,0,6,13,EventAI,1,3,0,0,1,838,0,0,0,0,0,
2010,0,0,0,6801,0,0,0,Gnarlpine Defender,,0,7,8,141,157,0,0,464,82,82,0,1.06,1.14286,0.0,0,9.0,13.0,0,58,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2010,2010,0,0,0,0,0,0,0,0,0,0,0,0,7,13,EventAI,1,3,0,0,1,466,0,0,0,0,0,
2011,0,0,0,3024,0,0,0,Gnarlpine Augur,,0,8,9,151,167,165,178,342,82,82,0,0.96,1.14286,0.0,0,11.0,14.0,0,60,1.0,2000,2000,2,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2011,2011,0,0,0,0,0,0,0,0,0,0,0,0,8,15,EventAI,1,3,0,0,1,365,0,0,0,0,0,
2012,0,0,0,6802,0,0,0,Gnarlpine Pathfinder,,0,9,10,185,192,178,191,426,82,82,0,1.15,1.14286,0.0,0,11.0,14.0,0,62,1.0,2000,2000,2,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2012,2012,0,0,0,0,0,0,0,5177,0,0,0,0,9,16,EventAI,1,3,0,0,1,575,0,0,0,0,0,
2013,0,0,0,6803,0,0,0,Gnarlpine Avenger,,0,9,10,183,198,0,0,512,82,82,0,1.26,1.14286,0.0,0,13.0,17.0,0,62,1.0,2000,2000,1,0,0,0,0,0,0,0,16.632,22.869,100,7,0,2013,2013,0,0,0,0,0,0,0,0,0,0,0,0,9,17,EventAI,1,3,0,0,1,717,0,0,0,0,0,
2014,0,0,0,936,0,0,0,Gnarlpine Totemic,,0,10,11,185,248,191,205,450,82,82,0,1.19,1.14286,0.0,0,13.0,17.0,0,64,1.0,2000,2000,2,0,0,0,0,0,0,0,21.2784,29.2578,100,7,0,2014,2014,0,0,0,0,0,0,0,0,0,0,0,0,10,18,EventAI,1,3,0,0,1,560,0,0,0,0,0,
2015,0,0,0,3021,0,0,0,Bloodfeather Harpy,,0,8,9,163,182,0,0,406,514,514,0,0.96,1.14286,0.0,0,11.0,15.0,0,60,1.0,2000,2000,1,524288,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,8,15,EventAI,1,3,0,0,1,0,0,0,0,0,0,
2017,0,0,0,6812,0,0,0,Bloodfeather Rogue,,0,8,9,156,175,0,0,406,514,514,0,0.82,1.14286,0.0,0,6.0,8.0,0,60,1.0,1200,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2017,2017,0,0,0,0,0,0,0,0,0,0,0,0,8,15,EventAI,1,3,0,0,1,0,0,0,0,0,0,
2018,0,0,0,2296,0,0,0,Bloodfeather Sorceress,,0,9,9,159,159,350,350,327,514,514,0,0.96,1.14286,0.0,0,9.0,12.0,0,60,1.0,2000,2000,8,0,0,0,0,0,0,0,13.4464,18.4888,100,7,0,2018,2018,0,0,0,0,0,0,0,20793,12544,0,0,0,9,16,EventAI,1,3,0,0,1,0,0,0,0,0,0,
2019,0,0,0,3022,0,0,0,Bloodfeather Fury,,0,9,10,175,202,0,0,512,514,514,0,1.12,1.14286,0.0,0,13.0,17.0,0,62,1.0,2000,2000,1,0,0,0,0,0,0,0,16.632,22.869,100,7,0,2019,2019,0,0,0,0,0,0,0,5515,0,0,0,0,9,17,EventAI,1,3,0,0,1,0,0,0,0,0,0,
2020,0,0,0,10869,0,0,0,Bloodfeather Wind Witch,,0,9,10,179,212,0,0,512,514,514,0,1.12,1.14286,0.0,0,13.0,17.0,0,62,1.0,2000,2000,1,0,0,0,0,0,0,0,16.632,22.869,100,7,0,2020,2020,0,0,0,0,0,0,0,6982,0,0,0,0,9,17,EventAI,0,3,0,0,1,0,0,0,0,0,0,
2021,0,0,0,6813,0,0,0,Bloodfeather Matriarch,,0,11,11,216,216,205,205,450,514,514,0,1.29,1.14286,0.0,0,14.0,17.0,0,64,1.0,2000,2000,2,0,0,0,0,0,0,0,21.2784,29.2578,100,7,0,2021,2021,0,0,0,0,0,0,0,332,9532,0,0,0,12,20,EventAI,1,3,0,0,1,0,0,0,0,0,0,
2022,0,0,0,3033,0,0,0,Timberling,,0,5,6,101,119,0,0,147,14,14,0,0.67,1.14286,0.0,0,7.0,10.0,0,54,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,4,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,,1,3,0,0,1,0,0,0,16384,0,0,
2025,0,0,0,6817,0,0,0,Timberling Bark Ripper,,0,7,8,145,160,0,0,278,14,14,0,0.82,1.14286,0.0,0,9.0,13.0,0,58,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,4,0,2025,0,0,0,0,0,0,0,0,6016,0,0,0,0,6,13,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
2027,0,0,0,3034,0,0,0,Timberling Trampler,,0,8,9,155,180,0,0,361,14,14,0,0.96,1.14286,0.0,0,11.0,15.0,0,60,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,4,0,2027,0,0,0,0,0,0,0,0,5568,0,0,0,0,8,15,EventAI,0,3,0,0,1,0,0,0,16384,0,0,
2029,0,0,0,863,0,0,0,Timberling Mire Beast,,0,9,10,185,206,0,0,459,14,14,0,0.96,1.14286,0.0,0,13.0,17.0,0,62,1.0,2000,2000,1,0,0,0,0,0,0,0,13.4464,18.4888,100,4,0,2029,0,0,0,0,0,0,0,0,5567,0,0,0,0,9,17,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
2030,0,0,0,3032,0,0,0,Elder Timberling,,0,10,11,185,206,191,205,438,14,14,0,1.14,1.14286,0.0,0,13.0,17.0,0,64,1.0,2000,2000,2,0,0,0,0,0,0,0,21.2784,29.2578,100,4,0,2030,0,0,0,0,0,0,0,0,332,324,0,0,0,10,18,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
2031,0,0,0,11454,0,0,0,Young Nightsaber,,0,1,1,42,42,0,0,15,7,7,0,0.63,1.14286,0.0,0,0.0,1.0,0,44,1.0,2000,2000,1,0,0,2,0,0,0,0,0.0,0.0,0,1,1,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,2,
2032,0,0,0,11448,0,0,0,Mangy Nightsaber,,0,2,2,54,54,0,0,16,7,7,0,0.64,1.14286,0.0,0,2.0,2.0,0,46,1.0,2000,2000,1,0,0,2,0,0,0,0,3.5024,4.8158,100,1,1,2032,0,100008,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,2,
2033,0,0,0,3030,0,0,0,Elder Nightsaber,,0,8,9,155,175,0,0,351,66,66,0,1.28,1.14286,1.33,0,8.0,10.0,0,60,1.0,1400,2000,1,0,0,2,0,0,0,0,13.4464,18.4888,100,1,1,2033,0,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,
2034,0,0,0,3030,0,0,0,Feral Nightsaber,,0,10,11,200,221,0,0,525,66,66,0,0.97,1.14286,0.0,0,11.0,14.0,0,64,1.0,1500,2000,1,0,0,2,0,0,0,0,15.048,20.691,100,1,1,2034,0,2034,0,0,0,0,0,0,12166,0,0,0,0,0,0,EventAI,1,1,0,0,1,0,0,0,0,0,0,
2038,0,0,0,1013,0,0,0,Lord Melenas,,0,8,8,155,155,165,165,268,90,90,0,0.82,1.14286,0.0,0,10.0,12.0,0,58,1.0,2000,2000,2,0,0,0,0,0,0,0,15.048,20.691,100,3,0,2038,2038,0,0,0,0,0,0,32,0,0,0,0,0,7,14,EventAI,0,3,0,0,1,0,0,0,0,0,0,
2039,0,0,0,6818,0,0,0,Ursal the Mauler,,0,12,12,264,264,0,0,573,82,82,0,1.29,1.14286,0.0,0,17.0,21.0,0,66,1.0,2000,2000,1,0,0,0,0,0,0,0,21.2784,29.2578,100,7,0,2039,0,0,0,0,0,0,0,0,15793,0,0,0,0,13,22,EventAI,0,3,0,0,1,0,0,0,0,0,0,
2041,0,0,0,2429,0,0,0,Ancient Protector,,0,60,60,6075,6075,2620,2620,4719,79,79,268435456,1.1,1.14286,0.0,0,164.0,212.0,0,272,1.0,2000,2000,1,4096,0,0,0,0,0,0,74.448,102.366,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,1,0,0,1,0,0,0,0,0,0,
2042,0,0,0,6805,0,0,0,Nightsaber,,0,5,6,101,119,0,0,147,66,66,0,0.8,1.14286,0.0,0,4.0,6.0,0,54,1.0,1400,2000,1,0,0,2,0,0,0,0,10.296,14.157,100,1,1,2042,0,2042,0,0,0,0,0,0,0,0,0,0,5817,0,0,,1,1,0,0,1,0,0,0,0,0,0,
2043,0,0,0,14318,0,0,0,Nightsaber Stalker,,0,7,8,136,159,0,0,278,66,66,0,0.82,1.14286,0.0,0,8.0,10.0,0,58,1.0,1400,2000,1,0,0,2,0,0,0,0,13.4464,18.4888,100,1,1,2043,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,
2044,0,0,0,915,0,0,0,Forlorn Spirit,,0,25,26,597,681,557,557,0,77,77,0,1.05,1.14286,0.0,0,52.0,61.0,0,110,1.0,1760,1936,0,0,0,6,0,0,0,0,38.72,53.24,100,6,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,8413718,0,0,
2046,0,0,0,3340,0,0,0,Andrew Krighton,Armorer & Shieldcrafter,0,8,8,334,334,0,0,20,11,11,16388,0.96,1.14286,0.0,0,7.0,10.0,0,58,1.0,2000,2000,1,4096,0,0,0,0,0,0,13.4464,18.4888,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
2050,0,0,0,4011,0,0,0,Raleigh Andrean,Ex-Chef,0,14,14,594,594,0,0,20,71,71,2,1.1,1.14286,0.0,0,15.0,19.0,0,70,1.0,1000,2000,1,4608,0,0,0,0,0,0,23.0384,31.6778,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,365,0,0,0,0,2,
2053,0,0,0,3553,0,0,0,Haggard Refugee,,0,18,19,414,522,0,0,20,11,11,0,0.94,1.14286,0.0,0,24.0,31.0,0,88,1.0,2000,2000,1,32768,0,0,0,0,0,0,28.6704,39.4218,100,7,0,2053,2053,0,0,0,0,0,0,0,0,0,0,0,0,22,34,EventAI,0,3,0,0,1,865,0,0,0,0,0,
2054,0,0,0,3554,0,0,0,Sickly Refugee,,0,19,20,400,432,456,490,0,11,11,0,0.94,1.14286,0.0,0,24.0,31.0,0,90,1.0,2000,2000,2,32768,0,0,0,0,0,0,28.6704,39.4218,100,7,0,2054,2054,0,0,0,0,0,0,0,0,0,0,0,0,23,34,EventAI,0,3,0,0,1,397,0,0,0,0,0,
2055,0,0,0,1680,0,0,0,Master Apothecary Faranell,Royal Apothecary Society,0,50,50,3517,3517,1807,1807,2411,71,71,2,0.94,1.14286,0.0,0,85.0,109.0,0,226,1.0,2000,2000,2,37376,0,0,0,0,0,0,66.44,91.355,100,7,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,1912,0,0,0,0,2,
2056,0,0,0,146,0,0,0,Ravenclaw Apparition,,0,24,24,1172,1172,532,532,0,35,35,0,1.04,1.14286,0.0,0,49.0,59.0,0,104,1.0,1770,1947,0,0,0,0,0,0,0,0,37.3824,51.4008,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,78,,0,3,0,0,1,0,0,0,8405008,0,2,
2057,0,0,0,1416,0,0,0,Huldar,,4322,15,15,644,644,0,0,20,57,57,3,0.99,1.14286,0.0,0,17.0,22.0,0,74,1.0,1500,2000,1,4096,0,0,0,0,0,0,24.552,33.759,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,0,
2058,0,0,0,1679,0,0,0,Deathstalker Faerleia,,0,16,16,695,695,0,0,20,71,71,2,0.94,1.14286,0.0,0,21.0,26.0,0,76,1.0,2000,2000,1,36864,0,0,0,0,0,0,25.7664,35.4288,100,7,4096,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,385,0,0,0,0,0,npc_deathstalker_faerleia
2060,0,0,0,3557,0,0,0,Councilman Smithers,Pyrewood Council,0,12,12,919,919,0,0,573,16,16,0,1.0,1.14286,0.0,1,74.0,96.0,0,66,1.0,1508,1659,0,0,0,0,0,0,0,0,23.8896,32.8482,100,7,8,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,15,73,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2061,0,0,0,3563,0,0,0,Councilman Thatcher,Pyrewood Council,0,13,13,846,846,0,0,608,16,16,0,1.0,1.14286,0.0,1,68.0,88.0,0,68,1.0,1516,1668,0,0,0,0,0,0,0,0,22.6848,31.1916,100,7,8,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2062,0,0,0,3565,0,0,0,Councilman Hendricks,Pyrewood Council,0,13,13,865,865,0,0,608,16,16,0,1.0,1.14286,0.0,1,74.0,96.0,0,68,1.0,1508,1659,0,0,0,0,0,0,0,0,23.8896,32.8482,100,7,8,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,15,73,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2063,0,0,0,3577,0,0,0,Councilman Wilhelm,Pyrewood Council,0,13,13,849,849,0,0,608,16,16,0,1.0,1.14286,0.0,1,57.0,73.0,0,68,1.0,1541,1695,0,0,0,0,0,0,0,0,18.984,26.103,100,7,8,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2064,0,0,0,3570,0,0,0,Councilman Hartin,Pyrewood Council,0,12,12,934,934,0,0,608,16,16,0,1.0,1.14286,0.0,1,57.0,73.0,0,66,1.0,1541,1695,0,0,0,0,0,0,0,0,18.984,26.103,100,7,8,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2065,0,0,0,3578,0,0,0,Councilman Cooper,Pyrewood Council,0,13,13,814,814,0,0,618,16,16,0,1.0,1.14286,0.0,1,57.0,73.0,0,68,1.0,1541,1695,0,0,0,0,0,0,0,0,18.984,26.103,100,7,8,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2066,0,0,0,3574,0,0,0,Councilman Higarth,Pyrewood Council,0,13,13,894,894,0,0,608,16,16,0,1.0,1.14286,0.0,1,57.0,73.0,0,68,1.0,1541,1695,0,0,0,0,0,0,0,0,18.984,26.103,100,7,8,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2067,0,0,0,3576,0,0,0,Councilman Brunswick,Pyrewood Council,0,13,13,820,820,0,0,608,16,16,0,1.0,1.14286,0.0,1,57.0,73.0,0,68,1.0,1541,1695,0,0,0,0,0,0,0,0,18.984,26.103,100,7,8,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2068,0,0,0,3575,0,0,0,Lord Mayor Morrison,Pyrewood Council Leader,0,15,15,1112,1112,0,0,677,16,16,0,1.0,1.14286,0.0,1,74.0,96.0,0,74,1.0,1508,1659,0,0,0,0,0,0,0,0,23.8896,32.8482,100,7,8,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,,0,3,0,0,1,0,0,0,0,0,0,npc_councilman
2069,0,0,0,321,0,0,0,Moonstalker,,0,14,15,300,334,0,0,659,14,14,0,0.94,1.14286,0.0,0,13.0,17.0,0,74,1.0,1300,2000,1,0,0,2,0,0,0,0,24.288,33.396,100,1,1,2069,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,
2070,0,0,0,11449,0,0,0,Moonstalker Runt,,0,10,11,198,222,0,0,538,14,14,0,0.94,1.14286,0.0,0,12.0,16.0,0,80,1.0,1300,2000,1,0,0,2,0,0,0,0,22.792,31.339,100,1,1,2070,0,2070,0,0,0,0,0,0,0,0,0,0,5821,0,0,,1,1,0,0,1,0,0,0,0,0,0,
2071,0,0,0,3031,0,0,0,Moonstalker Matriarch,,0,19,20,459,540,0,0,835,14,14,0,0.94,1.14286,0.0,0,17.0,22.0,0,90,1.0,1300,2000,1,0,0,2,0,0,0,0,28.6704,39.4218,100,1,1,2071,0,2071,0,0,0,0,0,0,8594,0,0,0,0,0,0,EventAI,1,1,0,0,1,0,0,0,0,0,0,
2077,0,0,0,4237,0,0,0,Melithar Staghelm,,0,5,5,166,166,0,0,20,79,79,2,0.93,1.14286,0.0,0,6.0,8.0,0,52,1.0,2000,2000,1,4864,0,0,0,0,0,0,8.624,11.858,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,114,0,0,0,0,2,
2078,0,0,0,1896,0,0,0,Athridas Bearmantle,,0,11,11,456,456,0,0,20,79,79,2,0.97,1.14286,0.0,0,12.0,14.0,0,64,1.0,2000,2000,1,4608,0,0,0,0,0,0,18.392,25.289,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,575,0,0,0,0,2,
2079,0,0,0,1285,0,0,0,Conservator Ilthalaine,,0,4,4,138,138,0,0,20,79,79,3,0.92,1.14286,0.0,0,4.0,6.0,0,50,1.0,2000,2000,1,4864,0,0,0,0,0,0,6.9344,9.5348,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,1,0,1,838,0,0,0,0,2,
2080,0,0,0,2484,0,0,0,Denalan,,0,11,11,456,456,0,0,20,79,79,2,0.97,1.14286,0.0,0,12.0,14.0,0,64,1.0,1500,2000,1,4608,0,0,0,0,0,0,18.392,25.289,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,0,0,0,0,0,2,
2081,0,0,0,1682,0,0,0,Sentinel Kyra Starsong,,0,12,12,500,500,0,0,20,79,79,2,1.0,1.14286,0.0,0,12.0,14.0,0,66,1.0,1000,2000,1,4608,0,0,0,0,0,0,19.9584,27.4428,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,277,0,0,0,0,2,
2082,0,0,0,2458,0,0,0,Gilshalan Windwalker,,0,9,9,372,372,0,0,20,79,79,2,0.95,1.14286,0.0,0,9.0,13.0,0,60,1.0,1500,2000,1,4864,0,0,0,0,0,0,15.2064,20.9088,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,1,0,1,0,0,0,0,0,2,
2083,0,0,0,2459,0,0,0,Syral Bladeleaf,,0,12,12,500,500,0,0,20,79,79,2,0.97,1.14286,0.0,0,12.0,14.0,0,66,1.0,1500,2000,1,4608,0,0,0,0,0,0,19.9584,27.4428,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,508,0,0,0,0,2,
2084,0,0,0,4243,0,0,0,Natheril Raincaller,General Goods,0,57,57,3749,3749,0,0,3334,79,79,6,1.1,1.14286,0.0,0,102.0,131.0,0,258,1.0,1500,2000,1,4608,0,0,0,0,0,0,72.2304,99.3168,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1118,0,0,0,0,2,
2086,0,0,0,3480,0,0,0,Valstag Ironjaw,,0,25,25,1240,1240,0,0,1009,57,57,2,1.05,1.14286,0.0,0,31.0,40.0,0,106,1.0,2000,2000,1,4608,0,0,0,0,0,0,38.72,53.24,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,312,0,0,0,0,2,
2089,0,0,0,925,0,0,0,Giant Wetlands Crocolisk,,0,25,26,728,786,0,0,1043,14,14,0,1.05,1.14286,0.0,0,38.0,47.0,0,110,1.0,2000,2000,1,32768,0,6,0,0,0,0,38.72,53.24,100,1,1,2089,0,2089,0,0,0,0,0,0,3604,0,0,0,5849,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
2090,0,0,0,4914,0,0,0,Ma'ruk Wyrmscale,Dragonmaw Warlord,0,23,23,615,615,0,0,957,62,62,0,1.05,1.14286,0.0,4,102.0,132.0,0,100,1.0,1458,2000,1,32768,0,0,0,0,0,0,30.7968,42.3456,100,7,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,EventAI,1,3,0,0,1,1944,0,0,0,0,0,
2091,0,0,0,4915,0,0,0,Chieftain Nek'rosh,,0,32,32,3060,3060,0,0,1061,62,62,0,1.05,1.14286,0.0,1,193.0,249.0,0,128,1.0,1341,2000,1,32768,0,0,0,0,0,0,44.84,61.655,100,7,8,2091,0,0,0,-1,0,0,0,0,6192,13730,0,0,0,187,250,EventAI,0,3,0,0,1,417,0,0,0,0,0,
2092,0,0,0,3600,0,0,0,Pilot Longbeard,Ironforge Siege Brigade,0,23,23,1106,1106,0,0,957,57,57,2,1.04,1.14286,0.0,0,28.0,37.0,0,100,1.0,2000,2000,1,4608,0,0,0,0,0,0,36.0272,49.5374,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,752,0,0,0,0,2,
2093,0,0,0,1409,0,0,0,Einar Stonegrip,,0,20,20,919,919,0,0,852,57,57,2,1.05,1.14286,0.0,0,24.0,31.0,0,90,1.0,1500,2000,1,4608,0,0,0,0,0,0,31.856,43.802,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,0,1,0,0,0,0,0,2,
2094,0,0,0,1408,0,0,0,James Halloran,,0,25,25,1240,1240,0,0,1009,11,11,2,1.05,1.14286,0.0,0,31.0,40.0,0,106,1.0,1500,2000,1,4608,0,0,0,0,0,0,38.72,53.24,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
2096,0,0,0,1677,0,0,0,Tarrel Rockweaver,,0,25,25,633,633,0,0,1009,57,57,2,1.05,1.14286,0.0,0,31.0,40.0,0,106,1.0,2000,2000,1,4608,0,0,0,0,0,0,38.72,53.24,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,0,1,654,0,0,0,0,2,
2097,0,0,0,1674,0,0,0,Harlo Barnaby,,0,25,25,1240,1240,0,0,1009,57,57,2,1.05,1.14286,0.0,0,31.0,40.0,0,106,1.0,2000,2000,1,4608,0,0,0,0,0,0,38.72,53.24,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
2098,0,0,0,10000,10002,0,0,Ram,,0,5,5,100,100,0,0,20,190,190,0,1.05,1.14286,0.0,0,6.0,8.0,0,52,1.0,2000,2000,1,0,0,0,0,0,0,0,1.76,2.42,100,8,0,0,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,1,0,0,1,0,0,0,0,0,0,
